,timestamp,open,high,low,close,volume
62,2019-09-17,0.41,0.445,0.4,0.415,237575
63,2019-09-16,0.4053,0.41,0.39,0.409,126559
64,2019-09-13,0.39,0.4099,0.3801,0.395,104262
65,2019-09-12,0.405,0.453,0.38,0.4019,384971
66,2019-09-11,0.36,0.405,0.331,0.405,292852
67,2019-09-10,0.325,0.36,0.3,0.36,779427
68,2019-09-09,0.36,0.36,0.3251,0.3299,518013
69,2019-09-06,0.338,0.3698,0.3308,0.36,136324
70,2019-09-05,0.4074,0.41,0.33,0.345,1096461
71,2019-09-04,0.35,0.425,0.3401,0.4074,1416375
72,2019-09-03,0.35,0.35,0.3303,0.34,297825
73,2019-08-30,0.33,0.35,0.32,0.35,295238
74,2019-08-29,0.35,0.35,0.2693,0.3101,1997883
75,2019-08-28,0.37,0.38,0.33,0.3442,887298
76,2019-08-27,0.37,0.3749,0.3605,0.3699,222524
77,2019-08-26,0.3875,0.3875,0.3611,0.37,121456
78,2019-08-23,0.3755,0.3937,0.3605,0.38,188679
79,2019-08-22,0.39,0.394,0.3805,0.3862,77828
80,2019-08-21,0.3855,0.394,0.38,0.3877,133302
81,2019-08-20,0.39,0.4,0.3777,0.3851,235510
82,2019-08-19,0.39,0.39,0.3777,0.3875,116392
83,2019-08-16,0.41,0.41,0.38,0.3974,251965
84,2019-08-15,0.4001,0.4202,0.39,0.392,161117
85,2019-08-14,0.41,0.41,0.4,0.4001,48938
86,2019-08-13,0.417,0.43,0.401,0.405,148941
87,2019-08-12,0.4399,0.4399,0.4011,0.4069,63251
88,2019-08-09,0.4199,0.45,0.4112,0.4155,88510
89,2019-08-08,0.4219,0.427,0.4062,0.4062,148687
90,2019-08-07,0.4103,0.4219,0.4103,0.4178,55861
91,2019-08-06,0.4275,0.4319,0.41,0.4197,91938
92,2019-08-05,0.4295,0.43,0.41,0.411,126950
93,2019-08-02,0.433,0.4494,0.4132,0.4296,254421
94,2019-08-01,0.457,0.48,0.43,0.43,92239
95,2019-07-31,0.4601,0.4899,0.4462,0.4462,93013
96,2019-07-30,0.47,0.4749,0.445,0.4717,65536
97,2019-07-29,0.4375,0.5,0.43,0.45,74878
98,2019-07-26,0.4478,0.4545,0.4346,0.4454,53091
99,2019-07-25,0.455,0.4598,0.43,0.4372,71444
100,2019-07-24,0.436,0.459,0.4343,0.458,99940
101,2019-07-23,0.46,0.4699,0.4132,0.4397,163473
102,2019-07-22,0.5,0.5,0.435,0.4611,108827
103,2019-07-19,0.462,0.4999,0.4511,0.4774,129342
104,2019-07-18,0.4899,0.49,0.4203,0.44,294972
105,2019-07-17,0.4899,0.4999,0.489,0.4899,41420
106,2019-07-16,0.57,0.57,0.47,0.4894,418009
107,2019-07-15,0.476,0.512,0.476,0.4863,45613
108,2019-07-12,0.493,0.5149,0.4704,0.476,137829
109,2019-07-11,0.472,0.52,0.47,0.493,84283
110,2019-07-10,0.5,0.5047,0.485,0.485,158637
111,2019-07-09,0.5121,0.5296,0.5,0.5,110536
112,2019-07-08,0.52,0.53,0.51,0.515,61306
113,2019-07-05,0.55,0.55,0.51,0.529,102933
114,2019-07-03,0.5599,0.5599,0.51,0.51,220947
115,2019-07-02,0.55,0.57,0.54,0.5599,208962
116,2019-07-01,0.5355,0.55,0.5101,0.52,504506
117,2019-06-28,0.481,0.55,0.481,0.51,624953
118,2019-06-27,0.49,0.52,0.49,0.495,195301
119,2019-06-26,0.4999,0.5,0.4797,0.49,241395
120,2019-06-25,0.485,0.515,0.48,0.5006,374326
121,2019-06-24,0.5,0.5013,0.48,0.485,270254
122,2019-06-21,0.4842,0.5,0.48,0.4899,114918
123,2019-06-20,0.51,0.51,0.48,0.485,114064
124,2019-06-19,0.485,0.53,0.47,0.4717,328996
125,2019-06-18,0.472,0.4926,0.472,0.485,154133
126,2019-06-17,0.4676,0.4994,0.4676,0.4692,192433
127,2019-06-14,0.455,0.48,0.45,0.4676,218838
128,2019-06-13,0.49,0.49,0.464,0.465,297296
129,2019-06-12,0.53,0.56,0.4633,0.4904,506249
130,2019-06-11,0.45,0.57,0.4311,0.505,2830630
131,2019-06-10,0.414,0.436,0.41,0.4218,418888
132,2019-06-07,0.5,0.5,0.4128,0.4294,1121187
133,2019-06-06,0.49,0.67,0.45,0.46,16588633
134,2019-06-05,0.412,0.43,0.412,0.412,36065
135,2019-06-04,0.43,0.43,0.4002,0.407,69237
136,2019-06-03,0.425,0.448,0.4022,0.41,140603
137,2019-05-31,0.43,0.4499,0.403,0.418,402868
138,2019-05-30,0.4,0.425,0.39,0.422,339425
139,2019-05-29,0.4232,0.4233,0.41,0.41,101715
140,2019-05-28,0.4,0.43,0.4,0.4031,102447
141,2019-05-24,0.42,0.425,0.4,0.4,262501
142,2019-05-23,0.437,0.44,0.4,0.4102,483377
143,2019-05-22,0.449,0.475,0.43,0.437,298994
144,2019-05-21,0.46,0.47,0.4226,0.443,251329
145,2019-05-20,0.4899,0.508,0.43,0.453,351731
146,2019-05-17,0.4905,0.4975,0.4721,0.4899,230221
147,2019-05-16,0.5053,0.51,0.483,0.484,224908
148,2019-05-15,0.51,0.51,0.4821,0.499,555626
149,2019-05-14,0.51,0.59,0.496,0.505,327562
150,2019-05-13,0.502,0.5065,0.47,0.4991,243314
151,2019-05-10,0.558,0.5699,0.51,0.514,231934
152,2019-05-09,0.54,0.5824,0.5201,0.5369,112818
153,2019-05-08,0.5333,0.5604,0.52,0.5327,180450
154,2019-05-07,0.59,0.59,0.52,0.53,326625
155,2019-05-06,0.602,0.602,0.5306,0.5731,282575
156,2019-05-03,0.576,0.61,0.57,0.6024,546348
157,2019-05-02,0.6,0.6,0.5302,0.559,401726
158,2019-05-01,0.522,0.61,0.512,0.6059,1389349
159,2019-04-30,0.5,0.5304,0.4931,0.512,381458
160,2019-04-29,0.485,0.51,0.4751,0.5,263461
161,2019-04-26,0.4874,0.4954,0.47,0.493,212199
162,2019-04-25,0.4958,0.4958,0.46,0.48,270539
163,2019-04-24,0.4802,0.498,0.48,0.48,494843
164,2019-04-23,0.498,0.4999,0.4756,0.4803,881337
165,2019-04-22,0.5299,0.53,0.471,0.5002,822973
166,2019-04-18,0.58,0.58,0.53,0.5306,744137
167,2019-04-17,0.52,0.598,0.5,0.59,1812786
168,2019-04-16,0.68,0.68,0.52,0.56,5019166
169,2019-04-15,0.6,0.6547,0.59,0.641,2031971
170,2019-04-12,0.5941,0.64,0.5601,0.588,1823427
171,2019-04-11,0.68,0.6889,0.56,0.5946,2954093
172,2019-04-10,0.56,0.8,0.55,0.65,13141670
173,2019-04-09,0.475,0.58,0.47,0.5419,5737805
174,2019-04-08,0.4997,0.5,0.447,0.47,934443
175,2019-04-05,0.492,0.5179,0.44,0.47,2671161
176,2019-04-04,0.41,0.51,0.3911,0.48,6273427
177,2019-04-03,0.4076,0.4076,0.39,0.39,338979
178,2019-04-02,0.41,0.43,0.38,0.4,690428
179,2019-04-01,0.4001,0.4201,0.395,0.4094,322539
180,2019-03-29,0.4,0.4275,0.391,0.3977,277501
181,2019-03-28,0.405,0.42,0.391,0.401,417722
182,2019-03-27,0.4534,0.4677,0.3633,0.4051,943498
183,2019-03-26,0.4649,0.465,0.4303,0.44,595925
184,2019-03-25,0.436,0.4699,0.43,0.455,993196
185,2019-03-22,0.464,0.464,0.435,0.444,572127
186,2019-03-21,0.47,0.479,0.4389,0.46,1148214
187,2019-03-20,0.37,0.47,0.3625,0.46,3348402
188,2019-03-19,0.3776,0.3776,0.36,0.36,711848
189,2019-03-18,0.4,0.408,0.3721,0.3797,394581
190,2019-03-15,0.4093,0.4093,0.37,0.37,624253
191,2019-03-14,0.42,0.43,0.3994,0.3999,734689
192,2019-03-13,0.4125,0.4147,0.4,0.405,654950
193,2019-03-12,0.415,0.4298,0.4033,0.4099,163209
194,2019-03-11,0.41,0.42,0.41,0.415,181457
195,2019-03-08,0.4075,0.4198,0.4,0.4011,137689
196,2019-03-07,0.4222,0.43,0.4,0.4001,314630
197,2019-03-06,0.43,0.4489,0.4002,0.4231,364794
198,2019-03-05,0.45,0.465,0.41,0.4229,678611
199,2019-03-04,0.5,0.5,0.45,0.4595,449182
200,2019-03-01,0.4712,0.4896,0.45,0.4599,288027
201,2019-02-28,0.5,0.52,0.4701,0.4711,548909
202,2019-02-27,0.4999,0.4999,0.4701,0.475,411759
203,2019-02-26,0.4564,0.51,0.4564,0.48,981671
204,2019-02-25,0.4796,0.4801,0.4511,0.46,390145
205,2019-02-22,0.46,0.48,0.4129,0.46,573266
206,2019-02-21,0.4632,0.48,0.4223,0.4421,319503
207,2019-02-20,0.49,0.49,0.4601,0.4632,384246
208,2019-02-19,0.46,0.48,0.44,0.4766,640531
209,2019-02-15,0.4438,0.45,0.42,0.44,707309
210,2019-02-14,0.45,0.45,0.4,0.43,745995
211,2019-02-13,0.4299,0.43,0.4001,0.408,224025
212,2019-02-12,0.42,0.43,0.4099,0.412,612787
213,2019-02-11,0.392,0.425,0.39,0.415,628843
214,2019-02-08,0.375,0.4266,0.37,0.39,1020469
215,2019-02-07,0.4456,0.453,0.355,0.375,2692020
216,2019-02-06,0.483,0.483,0.4404,0.4499,718025
217,2019-02-05,0.53,0.53,0.4401,0.4501,455530
218,2019-02-04,0.48,0.51,0.48,0.4938,272023
219,2019-02-01,0.53,0.53,0.49,0.491,372032
220,2019-01-31,0.5,0.5175,0.49,0.4988,258332
221,2019-01-30,0.51,0.52,0.4821,0.502,353658
222,2019-01-29,0.5156,0.5181,0.48,0.51,511582
223,2019-01-28,0.52,0.5277,0.46,0.5155,585398
224,2019-01-25,0.5,0.53,0.5,0.52,568076
225,2019-01-24,0.5,0.53,0.5,0.5218,584828
226,2019-01-23,0.5355,0.5455,0.51,0.52,533840
227,2019-01-22,0.5,0.56,0.49,0.545,1093683
228,2019-01-18,0.58,0.5825,0.531,0.548,837814
229,2019-01-17,0.63,0.64,0.42,0.5501,1987622
230,2019-01-16,0.5399,0.593,0.5125,0.584,1636377
231,2019-01-15,0.6106,0.6118,0.51,0.5305,1753049
232,2019-01-14,0.63,0.66,0.59,0.596,4371153
233,2019-01-11,0.585,0.6366,0.57,0.61,5699517
234,2019-01-10,0.615,0.6187,0.5481,0.5632,1967008
235,2019-01-09,0.71,0.71,0.59,0.626,2032065
236,2019-01-08,0.94,0.94,0.5805,0.683,3957728
237,2019-01-07,1.92,1.92,0.83,0.874,3918100
238,2019-01-04,1.79,1.98,1.72,1.94,217934
239,2019-01-03,1.79,1.87,1.64,1.77,186291
240,2019-01-02,1.52,1.79,1.44,1.78,185594
241,2018-12-31,1.44,1.6157,1.4399,1.53,121224
242,2018-12-28,1.37,1.51,1.37,1.44,53578
243,2018-12-27,1.39,1.4156,1.32,1.36,161233
244,2018-12-26,1.43,1.43,1.37,1.41,167226
245,2018-12-24,1.47,1.54,1.407,1.44,48672
246,2018-12-21,1.48,1.57,1.35,1.52,352942
247,2018-12-20,1.52,1.53,1.4,1.5,252470
248,2018-12-19,1.6,1.73,1.5,1.51,198067
249,2018-12-18,2.0,2.06,1.3035,1.56,1080174
250,2018-12-17,2.05,2.18,1.97,1.98,187337
251,2018-12-14,2.06,2.14,2.05,2.08,294825
252,2018-12-13,2.08,2.1706,2.023,2.05,117339
253,2018-12-12,2.05,2.13,1.99,2.06,221610
254,2018-12-11,2.12,2.15,1.97,2.02,202812
255,2018-12-10,2.14,2.2,2.02,2.06,291171
256,2018-12-07,2.08,2.29,2.05,2.15,390080
257,2018-12-06,2.37,2.4422,2.08,2.08,1003375
258,2018-12-04,2.28,2.59,2.2,2.47,1771816
259,2018-12-03,2.35,2.49,2.2549,2.27,895659
260,2018-11-30,2.38,2.6289,2.31,2.35,418775
261,2018-11-29,2.2,2.44,2.1125,2.37,519313
262,2018-11-28,2.06,2.22,2.0217,2.13,183530
263,2018-11-27,2.09,2.17,2.05,2.05,93512
264,2018-11-26,2.08,2.1736,2.0635,2.1,83833
265,2018-11-23,2.0679,2.12,2.04,2.0797,12964
266,2018-11-21,2.01,2.14,1.97,2.03,109334
267,2018-11-20,2.02,2.0499,1.96,2.02,98551
268,2018-11-19,2.13,2.13,1.98,2.02,96546
269,2018-11-16,2.12,2.36,2.08,2.09,352851
270,2018-11-15,2.0,2.14,2.0,2.11,47730
271,2018-11-14,2.09,2.09,2.01,2.04,108569
272,2018-11-13,2.13,2.24,2.0439,2.09,163304
273,2018-11-12,2.25,2.25,2.06,2.11,91394
